reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2016-W20-R-108,R-108,nadia.rahma@ampera.local,11055.8140,10738.8530,316.9610,2016-05-16T00:00:00Z,2016-05-22T23:00:00Z,2016-05-22T23:00:00Z,seed_dataset,verified
READ-2016-W21-R-108,R-108,nadia.rahma@ampera.local,11353.2440,11055.8140,297.4300,2016-05-23T00:00:00Z,2016-05-29T23:00:00Z,2016-05-29T23:00:00Z,seed_dataset,verified
READ-2016-W22-R-108,R-108,nadia.rahma@ampera.local,11657.9230,11353.2440,304.6790,2016-05-30T00:00:00Z,2016-06-05T23:00:00Z,2016-06-05T23:00:00Z,seed_dataset,verified
READ-2016-W23-R-108,R-108,nadia.rahma@ampera.local,12009.9880,11657.9230,352.0650,2016-06-06T00:00:00Z,2016-06-12T23:00:00Z,2016-06-12T23:00:00Z,seed_dataset,verified
READ-2016-W24-R-108,R-108,nadia.rahma@ampera.local,12370.4990,12009.9880,360.5110,2016-06-13T00:00:00Z,2016-06-19T23:00:00Z,2016-06-19T23:00:00Z,seed_dataset,verified
READ-2016-W25-R-108,R-108,nadia.rahma@ampera.local,12717.1080,12370.4990,346.6090,2016-06-20T00:00:00Z,2016-06-26T23:00:00Z,2016-06-26T23:00:00Z,seed_dataset,verified
READ-2016-W26-R-108,R-108,nadia.rahma@ampera.local,13021.5590,12717.1080,304.4510,2016-06-27T00:00:00Z,2016-07-03T23:00:00Z,2016-07-03T23:00:00Z,seed_dataset,verified
READ-2016-W27-R-108,R-108,nadia.rahma@ampera.local,13340.6940,13021.5590,319.1350,2016-07-04T00:00:00Z,2016-07-10T23:00:00Z,2016-07-10T23:00:00Z,seed_dataset,verified
READ-2016-W28-R-108,R-108,nadia.rahma@ampera.local,13678.4170,13340.6940,337.7230,2016-07-11T00:00:00Z,2016-07-17T23:00:00Z,2016-07-17T23:00:00Z,seed_dataset,verified
READ-2016-W29-R-108,R-108,nadia.rahma@ampera.local,14049.8740,13678.4170,371.4570,2016-07-18T00:00:00Z,2016-07-24T23:00:00Z,2016-07-24T23:00:00Z,seed_dataset,verified
READ-2016-W30-R-108,R-108,nadia.rahma@ampera.local,14400.9650,14049.8740,351.0910,2016-07-25T00:00:00Z,2016-07-31T23:00:00Z,2016-07-31T23:00:00Z,seed_dataset,verified
READ-2016-W31-R-108,R-108,nadia.rahma@ampera.local,14734.3460,14400.9650,333.3810,2016-08-01T00:00:00Z,2016-08-07T23:00:00Z,2016-08-07T23:00:00Z,seed_dataset,verified
READ-2016-W32-R-108,R-108,nadia.rahma@ampera.local,15095.3700,14734.3460,361.0240,2016-08-08T00:00:00Z,2016-08-14T23:00:00Z,2016-08-14T23:00:00Z,seed_dataset,verified
READ-2016-W33-R-108,R-108,nadia.rahma@ampera.local,15428.1800,15095.3700,332.8100,2016-08-15T00:00:00Z,2016-08-21T23:00:00Z,2016-08-21T23:00:00Z,seed_dataset,verified
READ-2016-W34-R-108,R-108,nadia.rahma@ampera.local,15802.1450,15428.1800,373.9650,2016-08-22T00:00:00Z,2016-08-28T23:00:00Z,2016-08-28T23:00:00Z,seed_dataset,verified
READ-2016-W35-R-108,R-108,nadia.rahma@ampera.local,16155.6040,15802.1450,353.4590,2016-08-29T00:00:00Z,2016-09-04T23:00:00Z,2016-09-04T23:00:00Z,seed_dataset,verified
READ-2016-W36-R-108,R-108,nadia.rahma@ampera.local,16505.3270,16155.6040,349.7230,2016-09-05T00:00:00Z,2016-09-11T23:00:00Z,2016-09-11T23:00:00Z,seed_dataset,verified
READ-2016-W37-R-108,R-108,nadia.rahma@ampera.local,16865.4050,16505.3270,360.0780,2016-09-12T00:00:00Z,2016-09-18T23:00:00Z,2016-09-18T23:00:00Z,seed_dataset,verified
READ-2016-W38-R-108,R-108,nadia.rahma@ampera.local,17213.9910,16865.4050,348.5860,2016-09-19T00:00:00Z,2016-09-25T23:00:00Z,2016-09-25T23:00:00Z,seed_dataset,verified
READ-2016-W39-R-108,R-108,nadia.rahma@ampera.local,17551.3090,17213.9910,337.3180,2016-09-26T00:00:00Z,2016-10-02T23:00:00Z,2016-10-02T23:00:00Z,seed_dataset,verified
READ-2016-W40-R-108,R-108,nadia.rahma@ampera.local,17870.7840,17551.3090,319.4750,2016-10-03T00:00:00Z,2016-10-09T23:00:00Z,2016-10-09T23:00:00Z,seed_dataset,verified
READ-2016-W41-R-108,R-108,nadia.rahma@ampera.local,18216.5140,17870.7840,345.7300,2016-10-10T00:00:00Z,2016-10-16T23:00:00Z,2016-10-16T23:00:00Z,seed_dataset,verified
READ-2016-W42-R-108,R-108,nadia.rahma@ampera.local,18567.5590,18216.5140,351.0450,2016-10-17T00:00:00Z,2016-10-23T23:00:00Z,2016-10-23T23:00:00Z,seed_dataset,verified
READ-2016-W43-R-108,R-108,nadia.rahma@ampera.local,18915.0360,18567.5590,347.4770,2016-10-24T00:00:00Z,2016-10-30T23:00:00Z,2016-10-30T23:00:00Z,seed_dataset,verified
READ-2016-W44-R-108,R-108,nadia.rahma@ampera.local,19242.5160,18915.0360,327.4800,2016-10-31T00:00:00Z,2016-11-06T23:00:00Z,2016-11-06T23:00:00Z,seed_dataset,verified
READ-2016-W45-R-108,R-108,nadia.rahma@ampera.local,19582.1800,19242.5160,339.6640,2016-11-07T00:00:00Z,2016-11-13T23:00:00Z,2016-11-13T23:00:00Z,seed_dataset,verified
READ-2016-W46-R-108,R-108,nadia.rahma@ampera.local,19931.6840,19582.1800,349.5040,2016-11-14T00:00:00Z,2016-11-20T23:00:00Z,2016-11-20T23:00:00Z,seed_dataset,verified
READ-2016-W47-R-108,R-108,nadia.rahma@ampera.local,20290.6140,19931.6840,358.9300,2016-11-21T00:00:00Z,2016-11-27T23:00:00Z,2016-11-27T23:00:00Z,seed_dataset,verified
READ-2016-W48-R-108,R-108,nadia.rahma@ampera.local,20622.6570,20290.6140,332.0430,2016-11-28T00:00:00Z,2016-12-04T23:00:00Z,2016-12-04T23:00:00Z,seed_dataset,verified
READ-2016-W49-R-108,R-108,nadia.rahma@ampera.local,20968.4460,20622.6570,345.7890,2016-12-05T00:00:00Z,2016-12-11T23:00:00Z,2016-12-11T23:00:00Z,seed_dataset,verified
READ-2016-W50-R-108,R-108,nadia.rahma@ampera.local,21314.0750,20968.4460,345.6290,2016-12-12T00:00:00Z,2016-12-18T23:00:00Z,2016-12-18T23:00:00Z,seed_dataset,verified
READ-2016-W51-R-108,R-108,nadia.rahma@ampera.local,21499.5570,21314.0750,185.4820,2016-12-19T00:00:00Z,2016-12-25T23:00:00Z,2016-12-25T23:00:00Z,seed_dataset,verified
READ-2016-W52-R-108,R-108,nadia.rahma@ampera.local,21516.1240,21499.5570,16.5670,2016-12-26T00:00:00Z,2017-01-01T23:00:00Z,2017-01-01T23:00:00Z,seed_dataset,verified
READ-2017-W01-R-108,R-108,nadia.rahma@ampera.local,21539.1670,21516.1240,23.0430,2017-01-02T00:00:00Z,2017-01-08T23:00:00Z,2017-01-08T23:00:00Z,seed_dataset,verified
READ-2017-W02-R-108,R-108,nadia.rahma@ampera.local,21874.8440,21539.1670,335.6770,2017-01-09T00:00:00Z,2017-01-15T23:00:00Z,2017-01-15T23:00:00Z,seed_dataset,verified
READ-2017-W03-R-108,R-108,nadia.rahma@ampera.local,22163.5550,21874.8440,288.7110,2017-01-16T00:00:00Z,2017-01-22T23:00:00Z,2017-01-22T23:00:00Z,seed_dataset,verified
READ-2017-W04-R-108,R-108,nadia.rahma@ampera.local,22487.3170,22163.5550,323.7620,2017-01-23T00:00:00Z,2017-01-29T23:00:00Z,2017-01-29T23:00:00Z,seed_dataset,verified
READ-2017-W05-R-108,R-108,nadia.rahma@ampera.local,22811.5240,22487.3170,324.2070,2017-01-30T00:00:00Z,2017-02-05T23:00:00Z,2017-02-05T23:00:00Z,seed_dataset,verified
READ-2017-W06-R-108,R-108,nadia.rahma@ampera.local,23152.9600,22811.5240,341.4360,2017-02-06T00:00:00Z,2017-02-12T23:00:00Z,2017-02-12T23:00:00Z,seed_dataset,verified
READ-2017-W07-R-108,R-108,nadia.rahma@ampera.local,23501.0890,23152.9600,348.1290,2017-02-13T00:00:00Z,2017-02-19T23:00:00Z,2017-02-19T23:00:00Z,seed_dataset,verified
READ-2017-W08-R-108,R-108,nadia.rahma@ampera.local,23847.0320,23501.0890,345.9430,2017-02-20T00:00:00Z,2017-02-26T23:00:00Z,2017-02-26T23:00:00Z,seed_dataset,verified
READ-2017-W09-R-108,R-108,nadia.rahma@ampera.local,24180.0940,23847.0320,333.0620,2017-02-27T00:00:00Z,2017-03-05T23:00:00Z,2017-03-05T23:00:00Z,seed_dataset,verified
READ-2017-W10-R-108,R-108,nadia.rahma@ampera.local,24479.1280,24180.0940,299.0340,2017-03-06T00:00:00Z,2017-03-12T23:00:00Z,2017-03-12T23:00:00Z,seed_dataset,verified
READ-2017-W11-R-108,R-108,nadia.rahma@ampera.local,24846.1530,24479.1280,367.0250,2017-03-13T00:00:00Z,2017-03-19T23:00:00Z,2017-03-19T23:00:00Z,seed_dataset,verified
READ-2017-W12-R-108,R-108,nadia.rahma@ampera.local,25196.7060,24846.1530,350.5530,2017-03-20T00:00:00Z,2017-03-26T23:00:00Z,2017-03-26T23:00:00Z,seed_dataset,verified
READ-2017-W13-R-108,R-108,nadia.rahma@ampera.local,25548.4090,25196.7060,351.7030,2017-03-27T00:00:00Z,2017-04-02T23:00:00Z,2017-04-02T23:00:00Z,seed_dataset,verified
READ-2017-W14-R-108,R-108,nadia.rahma@ampera.local,25901.9810,25548.4090,353.5720,2017-04-03T00:00:00Z,2017-04-09T23:00:00Z,2017-04-09T23:00:00Z,seed_dataset,verified
READ-2017-W15-R-108,R-108,nadia.rahma@ampera.local,26223.5490,25901.9810,321.5680,2017-04-10T00:00:00Z,2017-04-16T23:00:00Z,2017-04-16T23:00:00Z,seed_dataset,verified
READ-2017-W16-R-108,R-108,nadia.rahma@ampera.local,26530.3290,26223.5490,306.7800,2017-04-17T00:00:00Z,2017-04-23T23:00:00Z,2017-04-23T23:00:00Z,seed_dataset,verified
READ-2017-W17-R-108,R-108,nadia.rahma@ampera.local,26876.1590,26530.3290,345.8300,2017-04-24T00:00:00Z,2017-04-30T23:00:00Z,2017-04-30T23:00:00Z,seed_dataset,verified
READ-2017-W18-R-108,R-108,nadia.rahma@ampera.local,27188.2800,26876.1590,312.1210,2017-05-01T00:00:00Z,2017-05-07T23:00:00Z,2017-05-07T23:00:00Z,seed_dataset,verified
READ-2017-W19-R-108,R-108,nadia.rahma@ampera.local,27574.3500,27188.2800,386.0700,2017-05-08T00:00:00Z,2017-05-14T23:00:00Z,2017-05-14T23:00:00Z,seed_dataset,verified
READ-2017-W20-R-108,R-108,nadia.rahma@ampera.local,27981.0890,27574.3500,406.7390,2017-05-15T00:00:00Z,2017-05-21T23:00:00Z,2017-05-21T23:00:00Z,seed_dataset,verified
READ-2017-W21-R-108,R-108,nadia.rahma@ampera.local,28321.4670,27981.0890,340.3780,2017-05-22T00:00:00Z,2017-05-28T23:00:00Z,2017-05-28T23:00:00Z,seed_dataset,verified
READ-2017-W22-R-108,R-108,nadia.rahma@ampera.local,28675.3390,28321.4670,353.8720,2017-05-29T00:00:00Z,2017-06-04T22:00:00Z,2017-06-04T22:00:00Z,seed_dataset,verified
READ-2015-W42-R-109,R-109,agus.saputra@ampera.local,11.3390,0.0000,11.3390,2015-10-15T14:00:00Z,2015-10-18T23:00:00Z,2015-10-18T23:00:00Z,seed_dataset,verified
READ-2015-W43-R-109,R-109,agus.saputra@ampera.local,105.7470,11.3390,94.4080,2015-10-19T00:00:00Z,2015-10-25T23:00:00Z,2015-10-25T23:00:00Z,seed_dataset,verified
READ-2015-W44-R-109,R-109,agus.saputra@ampera.local,175.6670,105.7470,69.9200,2015-10-26T00:00:00Z,2015-11-01T23:00:00Z,2015-11-01T23:00:00Z,seed_dataset,verified
READ-2015-W45-R-109,R-109,agus.saputra@ampera.local,278.6720,175.6670,103.0050,2015-11-02T00:00:00Z,2015-11-08T23:00:00Z,2015-11-08T23:00:00Z,seed_dataset,verified
READ-2015-W46-R-109,R-109,agus.saputra@ampera.local,381.1640,278.6720,102.4920,2015-11-09T00:00:00Z,2015-11-15T23:00:00Z,2015-11-15T23:00:00Z,seed_dataset,verified
READ-2015-W47-R-109,R-109,agus.saputra@ampera.local,467.2840,381.1640,86.1200,2015-11-16T00:00:00Z,2015-11-22T23:00:00Z,2015-11-22T23:00:00Z,seed_dataset,verified
READ-2015-W48-R-109,R-109,agus.saputra@ampera.local,514.2970,467.2840,47.0130,2015-11-23T00:00:00Z,2015-11-29T23:00:00Z,2015-11-29T23:00:00Z,seed_dataset,verified
READ-2015-W49-R-109,R-109,agus.saputra@ampera.local,567.3720,514.2970,53.0750,2015-11-30T00:00:00Z,2015-12-06T23:00:00Z,2015-12-06T23:00:00Z,seed_dataset,verified
READ-2015-W50-R-109,R-109,agus.saputra@ampera.local,625.8270,567.3720,58.4550,2015-12-07T00:00:00Z,2015-12-13T23:00:00Z,2015-12-13T23:00:00Z,seed_dataset,verified
READ-2015-W51-R-109,R-109,agus.saputra@ampera.local,706.3770,625.8270,80.5500,2015-12-14T00:00:00Z,2015-12-20T23:00:00Z,2015-12-20T23:00:00Z,seed_dataset,verified
READ-2015-W52-R-109,R-109,agus.saputra@ampera.local,732.4270,706.3770,26.0500,2015-12-21T00:00:00Z,2015-12-27T23:00:00Z,2015-12-27T23:00:00Z,seed_dataset,verified
READ-2015-W53-R-109,R-109,agus.saputra@ampera.local,735.2970,732.4270,2.8700,2015-12-28T00:00:00Z,2016-01-03T23:00:00Z,2016-01-03T23:00:00Z,seed_dataset,verified
READ-2016-W01-R-109,R-109,agus.saputra@ampera.local,763.3870,735.2970,28.0900,2016-01-04T00:00:00Z,2016-01-10T23:00:00Z,2016-01-10T23:00:00Z,seed_dataset,verified
READ-2016-W02-R-109,R-109,agus.saputra@ampera.local,818.7020,763.3870,55.3150,2016-01-11T00:00:00Z,2016-01-17T23:00:00Z,2016-01-17T23:00:00Z,seed_dataset,verified
READ-2016-W03-R-109,R-109,agus.saputra@ampera.local,887.1060,818.7020,68.4040,2016-01-18T00:00:00Z,2016-01-24T23:00:00Z,2016-01-24T23:00:00Z,seed_dataset,verified
READ-2016-W04-R-109,R-109,agus.saputra@ampera.local,942.4220,887.1060,55.3160,2016-01-25T00:00:00Z,2016-01-31T23:00:00Z,2016-01-31T23:00:00Z,seed_dataset,verified
READ-2016-W05-R-109,R-109,agus.saputra@ampera.local,1031.6920,942.4220,89.2700,2016-02-01T00:00:00Z,2016-02-07T23:00:00Z,2016-02-07T23:00:00Z,seed_dataset,verified
READ-2016-W06-R-109,R-109,agus.saputra@ampera.local,1133.1490,1031.6920,101.4570,2016-02-08T00:00:00Z,2016-02-14T23:00:00Z,2016-02-14T23:00:00Z,seed_dataset,verified
READ-2016-W07-R-109,R-109,agus.saputra@ampera.local,1214.9890,1133.1490,81.8400,2016-02-15T00:00:00Z,2016-02-21T23:00:00Z,2016-02-21T23:00:00Z,seed_dataset,verified
READ-2016-W08-R-109,R-109,agus.saputra@ampera.local,1284.3790,1214.9890,69.3900,2016-02-22T00:00:00Z,2016-02-28T23:00:00Z,2016-02-28T23:00:00Z,seed_dataset,verified
READ-2016-W09-R-109,R-109,agus.saputra@ampera.local,1354.8690,1284.3790,70.4900,2016-02-29T00:00:00Z,2016-03-06T23:00:00Z,2016-03-06T23:00:00Z,seed_dataset,verified
READ-2016-W10-R-109,R-109,agus.saputra@ampera.local,1542.3690,1354.8690,187.5000,2016-03-07T00:00:00Z,2016-03-13T23:00:00Z,2016-03-13T23:00:00Z,seed_dataset,verified
READ-2016-W11-R-109,R-109,agus.saputra@ampera.local,1599.6890,1542.3690,57.3200,2016-03-14T00:00:00Z,2016-03-20T23:00:00Z,2016-03-20T23:00:00Z,seed_dataset,verified
READ-2016-W12-R-109,R-109,agus.saputra@ampera.local,1650.0290,1599.6890,50.3400,2016-03-21T00:00:00Z,2016-03-27T23:00:00Z,2016-03-27T23:00:00Z,seed_dataset,verified
READ-2016-W13-R-109,R-109,agus.saputra@ampera.local,1688.5390,1650.0290,38.5100,2016-03-28T00:00:00Z,2016-04-03T23:00:00Z,2016-04-03T23:00:00Z,seed_dataset,verified
READ-2016-W14-R-109,R-109,agus.saputra@ampera.local,1778.1690,1688.5390,89.6300,2016-04-04T00:00:00Z,2016-04-10T23:00:00Z,2016-04-10T23:00:00Z,seed_dataset,verified
READ-2016-W15-R-109,R-109,agus.saputra@ampera.local,1840.3590,1778.1690,62.1900,2016-04-11T00:00:00Z,2016-04-17T23:00:00Z,2016-04-17T23:00:00Z,seed_dataset,verified
READ-2016-W16-R-109,R-109,agus.saputra@ampera.local,1908.9190,1840.3590,68.5600,2016-04-18T00:00:00Z,2016-04-24T23:00:00Z,2016-04-24T23:00:00Z,seed_dataset,verified
READ-2016-W17-R-109,R-109,agus.saputra@ampera.local,2010.6190,1908.9190,101.7000,2016-04-25T00:00:00Z,2016-05-01T23:00:00Z,2016-05-01T23:00:00Z,seed_dataset,verified
READ-2016-W18-R-109,R-109,agus.saputra@ampera.local,2086.2670,2010.6190,75.6480,2016-05-02T00:00:00Z,2016-05-08T23:00:00Z,2016-05-08T23:00:00Z,seed_dataset,verified
READ-2016-W19-R-109,R-109,agus.saputra@ampera.local,2142.5070,2086.2670,56.2400,2016-05-09T00:00:00Z,2016-05-15T23:00:00Z,2016-05-15T23:00:00Z,seed_dataset,verified
READ-2016-W20-R-109,R-109,agus.saputra@ampera.local,2217.0770,2142.5070,74.5700,2016-05-16T00:00:00Z,2016-05-22T23:00:00Z,2016-05-22T23:00:00Z,seed_dataset,verified
READ-2016-W21-R-109,R-109,agus.saputra@ampera.local,2302.1670,2217.0770,85.0900,2016-05-23T00:00:00Z,2016-05-29T23:00:00Z,2016-05-29T23:00:00Z,seed_dataset,verified
READ-2016-W22-R-109,R-109,agus.saputra@ampera.local,2372.0370,2302.1670,69.8700,2016-05-30T00:00:00Z,2016-06-05T23:00:00Z,2016-06-05T23:00:00Z,seed_dataset,verified
READ-2016-W23-R-109,R-109,agus.saputra@ampera.local,2428.6620,2372.0370,56.6250,2016-06-06T00:00:00Z,2016-06-12T23:00:00Z,2016-06-12T23:00:00Z,seed_dataset,verified
READ-2016-W24-R-109,R-109,agus.saputra@ampera.local,2467.3720,2428.6620,38.7100,2016-06-13T00:00:00Z,2016-06-19T23:00:00Z,2016-06-19T23:00:00Z,seed_dataset,verified
READ-2016-W25-R-109,R-109,agus.saputra@ampera.local,2493.6920,2467.3720,26.3200,2016-06-20T00:00:00Z,2016-06-26T23:00:00Z,2016-06-26T23:00:00Z,seed_dataset,verified
READ-2016-W26-R-109,R-109,agus.saputra@ampera.local,2537.0820,2493.6920,43.3900,2016-06-27T00:00:00Z,2016-07-03T23:00:00Z,2016-07-03T23:00:00Z,seed_dataset,verified
READ-2016-W27-R-109,R-109,agus.saputra@ampera.local,2652.9810,2537.0820,115.8990,2016-07-04T00:00:00Z,2016-07-10T23:00:00Z,2016-07-10T23:00:00Z,seed_dataset,verified
READ-2016-W28-R-109,R-109,agus.saputra@ampera.local,2725.1710,2652.9810,72.1900,2016-07-11T00:00:00Z,2016-07-17T23:00:00Z,2016-07-17T23:00:00Z,seed_dataset,verified
READ-2016-W29-R-109,R-109,agus.saputra@ampera.local,2832.3610,2725.1710,107.1900,2016-07-18T00:00:00Z,2016-07-24T23:00:00Z,2016-07-24T23:00:00Z,seed_dataset,verified
READ-2016-W30-R-109,R-109,agus.saputra@ampera.local,2918.8610,2832.3610,86.5000,2016-07-25T00:00:00Z,2016-07-31T23:00:00Z,2016-07-31T23:00:00Z,seed_dataset,verified
READ-2016-W31-R-109,R-109,agus.saputra@ampera.local,2985.5010,2918.8610,66.6400,2016-08-01T00:00:00Z,2016-08-07T23:00:00Z,2016-08-07T23:00:00Z,seed_dataset,verified
READ-2016-W32-R-109,R-109,agus.saputra@ampera.local,3070.7910,2985.5010,85.2900,2016-08-08T00:00:00Z,2016-08-14T23:00:00Z,2016-08-14T23:00:00Z,seed_dataset,verified
READ-2016-W33-R-109,R-109,agus.saputra@ampera.local,3130.3220,3070.7910,59.5310,2016-08-15T00:00:00Z,2016-08-21T23:00:00Z,2016-08-21T23:00:00Z,seed_dataset,verified
READ-2016-W34-R-109,R-109,agus.saputra@ampera.local,3201.1910,3130.3220,70.8690,2016-08-22T00:00:00Z,2016-08-28T23:00:00Z,2016-08-28T23:00:00Z,seed_dataset,verified
READ-2016-W35-R-109,R-109,agus.saputra@ampera.local,3286.3020,3201.1910,85.1110,2016-08-29T00:00:00Z,2016-09-04T23:00:00Z,2016-09-04T23:00:00Z,seed_dataset,verified
READ-2016-W36-R-109,R-109,agus.saputra@ampera.local,3360.0320,3286.3020,73.7300,2016-09-05T00:00:00Z,2016-09-11T23:00:00Z,2016-09-11T23:00:00Z,seed_dataset,verified
READ-2016-W37-R-109,R-109,agus.saputra@ampera.local,3417.8410,3360.0320,57.8090,2016-09-12T00:00:00Z,2016-09-18T23:00:00Z,2016-09-18T23:00:00Z,seed_dataset,verified
READ-2016-W38-R-109,R-109,agus.saputra@ampera.local,3468.2110,3417.8410,50.3700,2016-09-19T00:00:00Z,2016-09-25T23:00:00Z,2016-09-25T23:00:00Z,seed_dataset,verified
READ-2016-W39-R-109,R-109,agus.saputra@ampera.local,3520.1310,3468.2110,51.9200,2016-09-26T00:00:00Z,2016-10-02T23:00:00Z,2016-10-02T23:00:00Z,seed_dataset,verified
READ-2016-W40-R-109,R-109,agus.saputra@ampera.local,3540.1420,3520.1310,20.0110,2016-10-03T00:00:00Z,2016-10-09T23:00:00Z,2016-10-09T23:00:00Z,seed_dataset,verified
READ-2016-W41-R-109,R-109,agus.saputra@ampera.local,3587.4810,3540.1420,47.3390,2016-10-10T00:00:00Z,2016-10-16T23:00:00Z,2016-10-16T23:00:00Z,seed_dataset,verified
READ-2016-W42-R-109,R-109,agus.saputra@ampera.local,3646.6810,3587.4810,59.2000,2016-10-17T00:00:00Z,2016-10-23T23:00:00Z,2016-10-23T23:00:00Z,seed_dataset,verified
READ-2016-W43-R-109,R-109,agus.saputra@ampera.local,3708.8260,3646.6810,62.1450,2016-10-24T00:00:00Z,2016-10-30T23:00:00Z,2016-10-30T23:00:00Z,seed_dataset,verified
READ-2016-W44-R-109,R-109,agus.saputra@ampera.local,3741.0460,3708.8260,32.2200,2016-10-31T00:00:00Z,2016-11-06T23:00:00Z,2016-11-06T23:00:00Z,seed_dataset,verified
READ-2016-W45-R-109,R-109,agus.saputra@ampera.local,3827.8460,3741.0460,86.8000,2016-11-07T00:00:00Z,2016-11-13T23:00:00Z,2016-11-13T23:00:00Z,seed_dataset,verified
READ-2016-W46-R-109,R-109,agus.saputra@ampera.local,3917.3460,3827.8460,89.5000,2016-11-14T00:00:00Z,2016-11-20T23:00:00Z,2016-11-20T23:00:00Z,seed_dataset,verified
READ-2016-W47-R-109,R-109,agus.saputra@ampera.local,4009.1360,3917.3460,91.7900,2016-11-21T00:00:00Z,2016-11-27T23:00:00Z,2016-11-27T23:00:00Z,seed_dataset,verified
READ-2016-W48-R-109,R-109,agus.saputra@ampera.local,4102.0060,4009.1360,92.8700,2016-11-28T00:00:00Z,2016-12-04T23:00:00Z,2016-12-04T23:00:00Z,seed_dataset,verified
READ-2016-W49-R-109,R-109,agus.saputra@ampera.local,4177.2860,4102.0060,75.2800,2016-12-05T00:00:00Z,2016-12-11T23:00:00Z,2016-12-11T23:00:00Z,seed_dataset,verified
READ-2016-W50-R-109,R-109,agus.saputra@ampera.local,4238.3460,4177.2860,61.0600,2016-12-12T00:00:00Z,2016-12-18T23:00:00Z,2016-12-18T23:00:00Z,seed_dataset,verified
READ-2016-W51-R-109,R-109,agus.saputra@ampera.local,4275.4660,4238.3460,37.1200,2016-12-19T00:00:00Z,2016-12-25T23:00:00Z,2016-12-25T23:00:00Z,seed_dataset,verified
READ-2016-W52-R-109,R-109,agus.saputra@ampera.local,4277.7360,4275.4660,2.2700,2016-12-26T00:00:00Z,2017-01-01T23:00:00Z,2017-01-01T23:00:00Z,seed_dataset,verified
READ-2017-W01-R-109,R-109,agus.saputra@ampera.local,4280.4960,4277.7360,2.7600,2017-01-02T00:00:00Z,2017-01-08T23:00:00Z,2017-01-08T23:00:00Z,seed_dataset,verified
READ-2017-W02-R-109,R-109,agus.saputra@ampera.local,4331.0210,4280.4960,50.5250,2017-01-09T00:00:00Z,2017-01-15T23:00:00Z,2017-01-15T23:00:00Z,seed_dataset,verified
READ-2017-W03-R-109,R-109,agus.saputra@ampera.local,4386.4260,4331.0210,55.4050,2017-01-16T00:00:00Z,2017-01-22T23:00:00Z,2017-01-22T23:00:00Z,seed_dataset,verified
READ-2017-W04-R-109,R-109,agus.saputra@ampera.local,4433.0860,4386.4260,46.6600,2017-01-23T00:00:00Z,2017-01-29T23:00:00Z,2017-01-29T23:00:00Z,seed_dataset,verified
READ-2017-W05-R-109,R-109,agus.saputra@ampera.local,4521.1860,4433.0860,88.1000,2017-01-30T00:00:00Z,2017-02-05T23:00:00Z,2017-02-05T23:00:00Z,seed_dataset,verified
READ-2017-W06-R-109,R-109,agus.saputra@ampera.local,4595.1560,4521.1860,73.9700,2017-02-06T00:00:00Z,2017-02-12T23:00:00Z,2017-02-12T23:00:00Z,seed_dataset,verified
READ-2017-W07-R-109,R-109,agus.saputra@ampera.local,4663.6320,4595.1560,68.4760,2017-02-13T00:00:00Z,2017-02-19T23:00:00Z,2017-02-19T23:00:00Z,seed_dataset,verified
READ-2017-W08-R-109,R-109,agus.saputra@ampera.local,4701.0810,4663.6320,37.4490,2017-02-20T00:00:00Z,2017-02-26T23:00:00Z,2017-02-26T23:00:00Z,seed_dataset,verified
READ-2017-W09-R-109,R-109,agus.saputra@ampera.local,4749.8420,4701.0810,48.7610,2017-02-27T00:00:00Z,2017-03-05T23:00:00Z,2017-03-05T23:00:00Z,seed_dataset,verified
READ-2017-W10-R-109,R-109,agus.saputra@ampera.local,4845.4010,4749.8420,95.5590,2017-03-06T00:00:00Z,2017-03-12T23:00:00Z,2017-03-12T23:00:00Z,seed_dataset,verified
READ-2017-W11-R-109,R-109,agus.saputra@ampera.local,4880.7410,4845.4010,35.3400,2017-03-13T00:00:00Z,2017-03-19T23:00:00Z,2017-03-19T23:00:00Z,seed_dataset,verified
READ-2017-W12-R-109,R-109,agus.saputra@ampera.local,4958.0920,4880.7410,77.3510,2017-03-20T00:00:00Z,2017-03-26T23:00:00Z,2017-03-26T23:00:00Z,seed_dataset,verified
READ-2017-W13-R-109,R-109,agus.saputra@ampera.local,4981.3920,4958.0920,23.3000,2017-03-27T00:00:00Z,2017-04-02T23:00:00Z,2017-04-02T23:00:00Z,seed_dataset,verified
READ-2017-W14-R-109,R-109,agus.saputra@ampera.local,5059.1670,4981.3920,77.7750,2017-04-03T00:00:00Z,2017-04-09T23:00:00Z,2017-04-09T23:00:00Z,seed_dataset,verified
READ-2017-W15-R-109,R-109,agus.saputra@ampera.local,5105.7170,5059.1670,46.5500,2017-04-10T00:00:00Z,2017-04-16T23:00:00Z,2017-04-16T23:00:00Z,seed_dataset,verified
READ-2017-W16-R-109,R-109,agus.saputra@ampera.local,5178.9470,5105.7170,73.2300,2017-04-17T00:00:00Z,2017-04-23T23:00:00Z,2017-04-23T23:00:00Z,seed_dataset,verified
READ-2017-W17-R-109,R-109,agus.saputra@ampera.local,5262.6970,5178.9470,83.7500,2017-04-24T00:00:00Z,2017-04-30T23:00:00Z,2017-04-30T23:00:00Z,seed_dataset,verified
